appid,player_id,game_name,play_time,genres,categories,currency,initial_price,final_price,discount_percent
410840,0,Rock God Tycoon,181,"['Casual', 'Indie', 'Simulation']","['Family Sharing', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards', 'Steam Workshop']",GBP,929,929,0
410890,0,Higurashi When They Cry Hou - Ch.2 Watanagashi,265,['Adventure'],"['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,559,559,0
410900,0,Forts,336,"['Action', 'Indie', 'Strategy']","['Captions available', 'Co-op', 'Family Sharing', 'Includes level editor', 'LAN Co-op', 'LAN PvP', 'Multi-player', 'Online Co-op', 'Online PvP', 'PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards', 'Steam Workshop']",GBP,1099,1099,0
410970,0,Master of Orion 1,0,['Strategy'],"['Family Sharing', 'Multi-player', 'Single-player']",GBP,479,479,0
410980,0,Master of Orion 2,0,['Strategy'],"['Family Sharing', 'Multi-player', 'Single-player']",GBP,479,479,0
410990,0,Master of Orion 3,0,['Strategy'],"['Family Sharing', 'Single-player']",GBP,699,699,0
411060,0,Roads of Rome 2,0,"['Adventure', 'Casual', 'Simulation', 'Strategy']","['Family Sharing', 'Single-player']",GBP,279,279,0
411080,0,SHOWTIME 2073,0,"['Action', 'Indie']","['Family Sharing', 'Single-player']",GBP,159,159,0
411120,0,Galaxy Admirals,124,['Strategy'],"['Cross-Platform Multiplayer', 'Family Sharing', 'Multi-player', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Leaderboards', 'Steam Trading Cards']",GBP,159,159,0
411300,0,ELEX,231,"['Action', 'Adventure', 'RPG']","['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,2499,2499,0
411370,0,MELTY BLOOD Actress Again Current Code,346,['Action'],"['Family Sharing', 'Full controller support', 'Multi-player', 'Online PvP', 'PvP', 'Remote Play Together', 'Shared/Split Screen', 'Shared/Split Screen PvP', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards']",CAD,2799,2799,0
411530,0,Roads of Rome 3,0,"['Adventure', 'Casual', 'Simulation', 'Strategy']","['Family Sharing', 'Single-player']",GBP,279,279,0
411550,0,Island Tribe,0,"['Adventure', 'Casual', 'Simulation', 'Strategy']",['Family Sharing'],GBP,199,199,0
411560,0,Reveal The Deep,0,"['Casual', 'Indie']","['Family Sharing', 'Single-player']",GBP,89,89,0
411590,0,The Rivers of Alice - Extended Version,257,"['Adventure', 'Indie']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud']",GBP,429,429,0
411610,0,Tick's Tales,182,['Adventure'],"['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,559,559,0
411620,0,Pane In The Glass,0,"['Action', 'Casual', 'Simulation']","['Commentary available', 'Family Sharing', 'Single-player', 'Steam Leaderboards', 'Tracked Controller Support', 'VR Only', 'VR Support']",GBP,399,399,0
412170,0,City of Chains,243,"['Adventure', 'Indie', 'RPG', 'Strategy']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,599,599,0
412210,0,Warfront Defenders,181,"['Action', 'Early Access', 'Indie', 'Strategy']","['Family Sharing', 'Single-player']",GBP,429,429,0
412230,0,InfiniTrap Classic,180,"['Action', 'Adventure', 'Casual', 'Indie']","['Captions available', 'Full controller support', 'Includes level editor', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Trading Cards', 'Steam Workshop']",0,0,0,0
412250,0,Empires Of Creation,145,"['Action', 'Early Access', 'Indie', 'Simulation']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,399,399,0
412270,0,Stories of Bethem: Full Moon,627,"['Action', 'Adventure', 'Indie', 'RPG']","['Family Sharing', 'Full controller support', 'Remote Play on TV', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,399,399,0
412290,0,The Dreamlord,182,"['Adventure', 'Casual', 'Indie']","['Family Sharing', 'Steam Trading Cards']",GBP,169,169,0
412380,0,Legend,426,['Action'],"['Co-op', 'Family Sharing', 'Multi-player', 'Partial Controller Support', 'Single-player', 'Steam Trading Cards']",GBP,749,749,0
412440,0,Jane's Realty,0,"['Adventure', 'Casual', 'Simulation', 'Strategy']","['Family Sharing', 'Single-player']",GBP,199,199,0
412470,0,Metal War Online: Retribution,0,"['Action', 'Early Access', 'Free To Play', 'Massively Multiplayer', 'Racing']",['Multi-player'],0,0,0,0
412480,0,Turtle Odyssey,0,"['Action', 'Adventure', 'Casual']","['Family Sharing', 'Single-player']",GBP,199,199,0
412490,0,Yrminsul,274,"['Indie', 'Strategy']","['Family Sharing', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']",GBP,699,699,0
412600,0,Lup,228,"['Action', 'Indie']","['Family Sharing', 'Full controller support', 'Single-player', 'Steam Trading Cards']",GBP,169,169,0
412620,0,CropDuster Supreme,183,"['Action', 'Casual', 'Indie']","['Family Sharing', 'Partial Controller Support', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Trading Cards']",GBP,79,79,0
412760,0,Revolve,170,"['Action', 'Indie']","['Family Sharing', 'Includes level editor', 'Single-player', 'Stats', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Workshop']",GBP,429,429,0
412830,0,STEINS;GATE,423,['Adventure'],"['Family Sharing', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",CAD,3399,3399,0
412880,0,Drift Streets Japan,281,"['Action', 'Indie', 'Massively Multiplayer', 'Racing', 'Simulation', 'Sports']","['Co-op', 'Family Sharing', 'Multi-player', 'Partial Controller Support', 'Single-player', 'Steam Trading Cards']",GBP,445,445,0
412930,0,Farm Mania: Hot Vacation,0,"['Adventure', 'Casual', 'Simulation', 'Strategy']","['Family Sharing', 'Single-player']",GBP,279,279,0
413150,0,Stardew Valley,836,"['Indie', 'RPG', 'Simulation']","['Co-op', 'Family Sharing', 'Full controller support', 'LAN Co-op', 'Multi-player', 'Online Co-op', 'Remote Play Together', 'Remote Play on Phone', 'Remote Play on Tablet', 'Shared/Split Screen', 'Shared/Split Screen Co-op', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Trading Cards']",GBP,1099,1099,0
